JWT 0; JWT 1; JWT 2; JWT 3; JWT 4; PASETO 0; PASETO 1; PASETO 2; PASETO 3; PASETO 4; Fernet 0; Fernet 1; Fernet 2; Fernet 3; Fernet 4; Branca 0; Branca 1; Branca 2; Branca 3; Branca 4; Macaroon 0; Macaroon 1; Macaroon 2; Macaroon 3; Macaroon 4; Opaque 0; Opaque 1; Opaque 2; Opaque 3; Opaque 4; NONE 0; NONE 1; NONE 2; NONE 3; NONE 4; 
13,494203;11,316634;11,988202;11,806474;12,055151;18,672722;18,713598;18,614896;18,49869;19,131267;12,87323;11,963424;12,2922;12,00662;10,796152;19,536418;19,339222;19,537129;19,4046;19,223993;22,57197;22,756506;22,340525;22,208633;20,727468;-1;-1;-1;-1;203,81093;11,623295;11,6783;10,920572;9,708305001;12,597978; 
13,234865;12,648263;15,771626;13,121721;15,499787;19,108095;22,315481;21,047239;20,194234;18,888442;14,362237;12,570099;13,370195;12,411755;14,04893;19,185199;20,368502;20,237978;19,883575;20,199638;22,333208;24,31491;23,453218;23,349707;28,260032;-1;-1;-1;-1;199,395915;14,2757;13,557058;13,1617;13,55916;13,026773; 
14,835613;13,698434;12,456842;12,899668;13,051894;20,946402;20,760808;20,314263;20,968594;20,477113;13,079517;12,301479;13,665345;13,192171;13,621811;18,46771;24,878114;18,44805;24,316253;24,290212;25,910795;24,236099;24,294668;25,359629;23,862316;-1;-1;-1;-1;201,919165;12,622087;12,487851;12,234767;11,954415;11,843529; 
12,623061;14,605381;11,753732;14,902207;11,464108;21,142843;23,067946;20,891869;20,468814;19,877501;13,794893;13,619067;13,070265;12,784117;13,018358;24,74396;19,793084;24,252942;20,104437;19,939298;23,718519;24,83286;24,310497;24,203173;21,499638;-1;-1;-1;-1;200,813322;11,29679;9,937966999;12,551496;11,098734;11,522467; 
11,230786;11,587799;12,569059;11,921023;11,585772;22,631863;20,067935;22,816588;21,27273;20,634918;16,635831;13,007167;12,98268;13,511196;13,012132;20,036967;19,152928;20,127174;19,201176;19,631845;21,439074;20,457041;20,746241;20,513454;20,345763;-1;-1;-1;-1;196,531674;11,271839;12,235142;11,442894;10,8564;14,645115; 
12,575775;13,209443;13,070358;12,398472;12,870563;21,056606;18,016909;19,902054;20,545704;23,245478;13,212161;13,481358;15,661678;14,817748;15,425293;20,407336;21,414925;19,527161;23,449905;23,863658;21,290696;23,110081;20,549294;20,734693;25,801001;-1;-1;-1;-1;193,784298;14,435893;14,693293;13,509189;13,629336;9,206995001; 
12,777308;11,049635;11,113493;11,429049;11,198303;18,593627;18,202974;17,961376;18,627088;19,672718;14,117164;13,92739;16,570052;17,036989;16,577183;22,637441;20,354703;23,219631;24,283946;23,791161;24,940915;26,472254;26,204751;25,77191;30,206347;-1;-1;-1;-1;199,075683;9,170253001;9,663656;13,477487;13,184647;9,489317; 
11,483805;10,845551;15,413802;13,027029;15,816405;18,174179;18,24138;18,792375;18,380313;17,862439;11,899027;16,763409;13,670096;12,714666;13,589137;24,384804;24,468371;23,972784;17,790248;17,756531;30,377182;28,758262;30,217426;30,299812;23,009443;-1;-1;-1;-1;189,965557;9,427680001;9,325205;9,550163001;9,62913;11,252153; 
15,890319;12,631208;11,809055;11,194839;12,149627;18,721963;19,783645;18,033161;18,538819;18,680169;12,127169;13,284915;11,816137;12,835947;11,78611;17,860506;16,308873;17,562001;16,260773;16,068545;22,746846;23,682451;24,334245;24,417049;23,11002;-1;-1;-1;-1;196,07606;10,634648;10,228209;9,273326;8,774156;10,106923; 
12,886591;11,330612;13,616173;12,851361;12,471956;17,576609;22,710666;19,55233;18,254258;18,145032;13,831534;11,82033;12,152458;11,942129;12,248036;16,221127;15,810588;16,073994;16,657882;17,022628;23,09077;21,03173;21,11323;21,183099;21,388821;-1;-1;-1;-1;201,680041;9,639705999;10,075984;10,572241;10,200146;10,628776; 
11,999325;16,50513;11,830667;14,886716;11,2083;23,361337;22,430206;23,262772;22,673421;19,166655;14,350014;11,96255;12,103213;11,656755;12,548777;16,702579;17,071995;16,99427;16,454711;16,243394;21,106364;20,220838;21,029843;20,570773;24,533448;-1;-1;-1;-1;212,079684;10,847632;10,541724;9,734355999;9,859805999;11,548542; 
11,80081;12,785272;12,954368;13,522721;12,458802;20,98786;21,700015;22,99221;20,953637;23,903617;15,185881;12,732307;15,516678;13,718369;15,805711;17,101023;24,443804;16,511481;23,849284;23,759602;24,383159;25,435569;24,423252;24,741658;21,164941;-1;-1;-1;-1;200,183244;11,975191;11,115403;11,838538;11,537038;11,120073; 
12,912632;12,223518;11,609301;11,873637;12,83213;22,681237;19,333702;21,617902;22,348024;21,135446;16,329434;14,96289;13,376005;14,731115;13,833291;23,745217;17,506768;24,103791;16,687932;16,969261;20,980895;20,6874;20,574772;20,602789;21,358168;-1;-1;-1;-1;200,977263;9,709509;10,648691;11,216517;10,36631;14,297062; 
12,219632;11,520173;11,750388;12,070954;11,14937;20,059185;19,181609;18,361533;19,916117;21,808696;13,224054;13,441603;17,092785;14,156901;17,189172;17,053283;16,306607;16,779829;16,288476;16,336221;21,290909;22,727909;21,932024;21,753958;24,028372;-1;-1;-1;-1;188,831312;13,804566;9,993226999;20,93903;10,148328;10,327971; 
11,200198;12,41011;16,821237;11,551493;16,746918;18,294329;18,514596;19,639852;19,424761;19,754711;12,024281;16,920103;12,474264;16,370807;12,293704;16,195348;16,586718;15,967941;17,301653;17,325042;24,078284;23,818242;24,628465;24,658686;22,640145;-1;-1;-1;-1;201,34719;10,541668;13,75197;13,686185;10,255963;9,597944001; 
17,921649;12,501357;13,201871;12,570724;13,331435;19,776092;23,721568;18,713355;18,970777;19,893347;13,351918;15,56786;14,550506;13,775636;13,811698;17,418652;17,420929;17,580525;17,706727;23,448277;22,493956;22,051947;22,78541;22,054549;21,858006;-1;-1;-1;-1;195,709984;10,331429;10,401756;10,152139;14,413443;12,686899; 
12,367881;14,928137;13,032187;16,690466;13,268317;22,525639;18,78819;23,177855;22,815755;18,514444;14,006926;13,174724;12,705112;12,228524;12,770518;17,308996;22,58902;22,669703;22,321723;18,390252;21,716185;21,229758;21,628533;21,614551;22,791745;-1;-1;-1;-1;189,489775;10,260984;10,17294;10,03428;9,919050001;12,833403; 
13,375351;13,657799;12,568149;13,399872;12,837434;19,202233;18,855251;18,869469;19,855512;22,238497;12,13471;12,293235;13,439549;12,846656;13,125779;22,636119;19,370624;18,25446;20,009537;21,016445;22,922244;24,049385;23,865777;23,887932;20,806673;-1;-1;-1;-1;193,220989;11,649791;12,134532;11,7056;9,761065001;13,788656; 
12,908057;11,360982;13,187126;12,223112;12,665727;19,330055;18,35707;19,391636;19,15502;18,820389;11,931584;13,872138;12,634642;13,911965;12,699785;21,025634;21,43931;21,575478;21,561251;21,709087;21,825792;20,777363;21,137717;21,084776;21,050961;-1;-1;-1;-1;195,214942;12,591925;11,929548;12,581527;11,963862;10,074376; 
12,579854;13,545483;12,305624;13,417992;12,10523;18,63993;17,278193;17,594057;18,13159;18,952879;15,50893;12,902421;12,38696;11,797107;12,392804;21,196373;19,696616;19,795859;18,057802;18,284496;20,243958;23,077104;22,467773;20,953559;23,358024;-1;-1;-1;-1;194,318421;12,494984;13,204378;12,931411;12,374413;11,514686; 
11,930784;12,747976;15,876645;13,020386;16,224641;17,314071;21,69631;17,471889;17,41143;17,655713;14,274227;12,400179;11,824263;12,339442;11,805761;18,120056;17,832955;18,502992;22,699976;22,247122;23,129075;20,548087;20,718172;22,790443;20,617736;-1;-1;-1;-1;194,326744;10,062548;10,113175;9,984052999;13,198843;13,176111; 
16,370751;12,727277;11,671801;11,926508;11,47152;17,228081;19,308479;21,559107;18,145761;17,869472;11,996436;11,641698;16,274678;15,180643;16,363617;22,376785;22,825828;22,404514;17,65857;17,20644;20,709892;21,753788;21,794249;21,596541;21,845811;-1;-1;-1;-1;198,545477;13,614293;12,172197;12,475707;10,179526;15,041333; 
11,507479;11,757971;12,527716;15,154428;12,62293;21,803065;19,748924;19,023945;22,320173;20,903397;12,644239;16,098008;12,4334;13,566969;12,404282;17,436009;17,324762;17,010771;17,600179;17,704052;24,282696;23,98814;24,73618;24,185697;23,324092;-1;-1;-1;-1;195,366631;15,047769;13,371337;15,535677;11,993512;10,895885; 
12,658027;15,908825;13,238292;12,080897;13,319727;20,075392;20,93888;19,011795;19,442351;20,487464;13,21122;13,155221;12,330153;12,210627;12,268705;17,444587;16,995142;17,697462;17,669873;17,719957;21,859179;20,385819;20,57269;20,847716;20,469909;-1;-1;-1;-1;218,776817;11,491079;14,369954;12,611877;15,710036;10,584707; 
13,175853;11,696868;11,918315;12,081176;12,000256;20,4778;18,296856;20,947494;20,178969;19,273166;14,409164;11,744196;12,647191;12,023732;11,962359;17,838678;18,00268;17,627229;16,9361;16,838559;20,848647;20,761685;20,818976;20,910707;23,095866;-1;-1;-1;-1;213,774877;10,76484;10,966849;11,022023;11,973321;12,425809; 
12,2456;12,65519;13,227667;13,430727;13,043159;19,566909;16,993163;18,317977;19,465866;20,726884;15,586102;12,161847;13,736911;12,534072;14,255475;16,835173;17,117415;16,870739;21,929727;22,111519;22,518117;22,157205;22,232951;22,170116;20,095146;-1;-1;-1;-1;252,252808;11,033795;10,897822;10,915165;10,935547;12,683746; 
12,826384;13,075963;12,923934;11,866697;17,257498;17,247454;22,310327;18,163553;16,616591;17,838406;17,631122;13,958557;13,792467;13,406056;13,989905;22,107235;21,844594;22,087366;18,763707;19,283132;20,055927;20,343069;20,329358;20,418352;21,986756;-1;-1;-1;-1;202,272731;13,025234;12,921499;12,692616;10,837573;13,29035; 
17,133536;13,762887;18,356729;14,463929;15,480104;18,698486;20,594651;24,175543;19,094029;19,436644;14,627262;16,268998;16,514904;15,354954;17,031163;19,015424;20,148688;19,983955;20,315685;20,27378;22,773112;22,458791;22,670045;22,888802;24,095656;-1;-1;-1;-1;201,03031;14,669996;14,49369;15,206882;13,672064;14,72184; 
14,66962;12,857192;12,552946;13,085197;13,113225;22,890557;20,823948;22,226004;22,574225;21,936676;14,080257;15,263233;16,963475;15,797562;17,338641;19,525787;17,820168;18,73383;16,289882;18,130015;23,00809;23,350802;22,884503;23,495572;21,578821;-1;-1;-1;-1;195,499425;13,792958;12,306794;13,862963;13,72401;13,063022; 
14,83324;17,365024;14,234861;18,961819;14,687445;22,426445;22,232298;21,759822;23,641512;21,928951;17,560327;18,383379;22,15903;20,042756;16,014261;17,774009;19,097147;19,14811;21,441998;20,2658;21,612516;23,691851;22,814329;21,745005;23,726535;-1;-1;-1;-1;201,96592;18,863691;15,581649;14,649166;14,132635;16,774119; 
14,417717;16,731441;15,437795;14,167191;14,487761;21,409958;25,208413;27,769639;22,515542;22,09433;18,485509;16,251775;16,435705;18,019003;14,078193;20,936017;24,161502;20,676226;23,981827;25,894605;24,654783;30,066555;27,894677;26,017319;28,927073;-1;-1;-1;-1;204,687191;19,453831;17,425202;16,612564;15,994023;18,940235; 
16,00347;13,436639;18,56108;15,515717;14,777347;24,174077;21,011891;23,118281;25,564012;23,790581;16,797913;14,497279;16,118276;15,486666;17,047196;23,250278;23,296617;26,007817;20,460925;19,758813;27,205997;22,174417;22,879122;24,899115;23,877211;-1;-1;-1;-1;205,356392;21,120186;18,266996;19,068183;14,151744;15,464496; 
14,844215;14,095697;13,620256;13,813601;13,441354;22,824788;25,6769;19,186151;21,179386;22,83248;13,746998;14,941935;16,377889;14,799819;15,334379;20,759623;16,977525;18,586641;16,979129;18,09736;22,877461;21,904772;23,576651;23,409692;24,145169;-1;-1;-1;-1;196,34236;14,785438;13,554184;16,172104;20,166527;17,112047; 
15,811592;16,386898;20,979036;15,479694;20,076579;21,526834;21,866552;25,422872;25,679733;21,82258;17,686396;18,453961;17,489507;19,242442;18,090078;19,176805;22,238998;20,065219;23,658535;22,549216;27,078632;28,145876;26,880957;27,277554;22,89487;-1;-1;-1;-1;199,78011;19,590086;17,597367;18,057646;16,903329;17,512278; 
19,146566;13,457935;12,241301;13,715523;12,341642;22,206684;17,872796;19,17926;17,92667;22,811545;17,645167;14,701797;13,858016;15,273007;13,867371;19,922348;19,548396;18,859954;20,155854;18,146745;21,566361;22,200139;21,398321;21,165278;22,503863;-1;-1;-1;-1;201,276035;16,104916;15,69086;15,566177;16,94615;13,383626; 
12,44243;14,402331;13,854829;17,743899;13,778809;19,097312;17,977658;18,120856;19,60911;19,770336;13,971249;13,856525;18,419023;13,166966;14,825018;20,156568;21,769705;18,829841;21,307166;21,232796;21,881308;20,468419;21,184015;21,143175;22,874693;-1;-1;-1;-1;200,475265;12,387424;16,205922;14,504512;16,073414;12,727977; 
13,582224;18,270353;11,289867;13,662012;11,576785;17,685622;17,185959;17,031574;18,220829;17,901572;15,124274;15,152925;13,487174;18,888705;17,446778;21,030585;16,511446;21,426741;16,201398;15,891912;22,766584;22,327395;22,571654;22,753238;19,777271;-1;-1;-1;-1;205,535817;13,157864;12,868001;12,79289;15,220423;13,520108; 
10,97987;12,169161;11,356084;13,728861;11,330016;17,96018;19,198825;17,867696;17,319685;17,906579;13,201987;17,125056;15,358654;13,765367;14,042027;16,156148;15,405332;16,123441;15,96028;15,769685;19,868903;20,237302;20,267227;19,407604;20,544742;-1;-1;-1;-1;196,472249;12,163715;12,972915;12,939934;12,432627;12,805929; 
11,464931;13,777856;11,516168;12,199748;11,073253;18,812524;20,405573;22,134081;19,059112;18,335689;11,870356;14,183514;14,251388;15,723891;15,347428;16,002358;15,272342;15,90827;14,59781;14,836714;21,055737;23,783983;20,900316;20,329695;23,930494;-1;-1;-1;-1;198,487473;13,794464;12,354201;12,930694;13,741826;14,746297; 
11,523571;11,094887;11,577793;11,374984;11,13636;20,814356;17,883533;16,604668;20,25757;18,616877;13,68334;15,07535;11,685352;13,654914;12,824966;14,625037;15,140844;14,629338;16,142155;21,419346;23,709595;20,200055;23,550048;23,815113;19,602325;-1;-1;-1;-1;209,372101;14,842298;13,536482;15,563446;12,0099;12,281045; 
14,222608;11,434246;15,335218;10,862732;15,659828;17,299517;21,486596;18,526237;17,102588;20,198251;13,820871;12,997693;13,283448;12,269051;12,572035;15,754025;21,360782;16,143206;20,905099;16,498728;19,608645;19,126742;19,199056;19,381853;20,081032;-1;-1;-1;-1;192,679557;12,631906;15,144107;12,171258;16,188065;12,287066; 
12,766278;11,540517;13,299758;11,255735;13,671476;19,357209;19,837234;21,068414;19,513787;18,551256;17,507002;13,128269;14,334652;13,706805;13,570665;21,295278;16,277842;21,162455;18,279979;17,993816;20,213089;26,351463;24,527705;20,811183;24,627834;-1;-1;-1;-1;194,83881;12,296572;13,166802;13,050327;12,005625;13,249461; 
14,61307;14,74105;13,524549;16,507222;14,083151;20,38939;20,22874;19,440836;22,455775;21,390612;14,896581;13,425148;14,566315;14,722733;14,858876;18,959211;18,195093;18,291201;17,838941;18,032599;25,392631;20,459056;20,563783;24,394693;21,818423;-1;-1;-1;-1;199,367876;13,903375;11,80681;12,758729;13,66806;14,454613; 
13,662633;12,495006;12,844721;12,115212;13,165796;18,885033;20,921535;19,798993;18,831885;19,364682;13,703902;14,457007;17,654009;14,270429;16,928189;17,049863;17,57895;17,269634;17,685714;17,251072;21,371721;20,853337;21,735576;21,358254;23,326915;-1;-1;-1;-1;191,999767;12,536399;12,770722;13,626975;11,698506;12,853596; 
13,274916;13,065219;12,624451;13,862906;12,646175;19,563897;17,695074;21,257024;18,815123;19,14634;13,792421;17,283922;14,95507;17,867914;14,845269;17,324801;17,164776;17,929705;22,404867;22,816757;23,839345;23,643144;24,068207;23,619964;21,95655;-1;-1;-1;-1;202,234289;13,516051;13,699573;13,268931;13,482976;12,970395; 
11,938461;14,238243;11,929239;13,540907;12,016763;21,109258;17,365534;17,397979;21,038066;21,382089;13,694329;14,377523;12,657022;14,012772;14,296323;17,404446;22,374859;21,388289;17,545991;16,366183;21,62473;20,230023;20,622734;21,261835;19,464438;-1;-1;-1;-1;215,158861;12,153394;13,327479;13,039071;12,387139;12,47843; 
12,054011;12,613748;15,365393;12,964657;15,086184;16,957392;17,365099;17,933759;17,063747;16,908089;13,458492;13,710666;14,145152;12,660417;14,170649;22,077708;16,286304;17,57582;16,210184;17,118836;19,238388;19,3346;19,550476;19,054319;22,218089;-1;-1;-1;-1;199,282445;11,75952;12,73733;11,457602;13,310456;14,419327; 
16,520968;12,130129;14,995741;11,393794;14,383924;16,940066;17,801225;17,249261;17,481787;17,683668;13,47981;13,834303;13,073262;14,245927;13,323039;16,210354;17,113588;16,936917;16,803717;16,360984;22,627137;22,425514;21,913103;21,908309;19,140868;-1;-1;-1;-1;194,725368;14,830206;11,539209;11,93265;11,919924;12,206428; 
12,989938;11,781248;12,197051;14,995311;12,438157;17,66122;17,910184;18,228948;18,229044;17,340443;14,064565;13,798635;13,717372;13,352136;13,794995;17,390799;16,793323;16,398708;16,772875;17,216347;19,092723;19,094898;18,947251;19,066533;19,852496;-1;-1;-1;-1;193,411326;12,027976;15,031644;15,765172;11,919617;13,21741; 
12,448733;16,376739;11,592499;14,318276;11,736636;18,875254;22,243352;18,22183;17,931632;19,037927;18,191508;13,495743;12,632209;14,05573;13,038652;16,259968;18,469417;16,441534;24,010834;23,262365;19,835238;23,007707;21,141451;19,572977;24,836807;-1;-1;-1;-1;193,184562;13,565255;12,072936;12,506233;15,500649;12,738338; 
12,07214;13,412687;11,772846;12,955508;11,968421;18,301656;18,613048;22,926764;18,264147;20,12676;13,216532;12,905065;16,835219;13,50404;13,491024;23,722222;22,893723;23,904895;17,290121;15,923945;24,458073;23,530011;24,789119;27,783718;23,670926;-1;-1;-1;-1;198,299978;12,540224;13,169565;12,142165;11,800756;11,897125; 
11,9572;12,11209;11,952891;11,039856;12,113011;21,835389;17,507315;18,251692;23,086012;21,99817;13,450518;13,713735;13,688623;16,988905;15,831729;17,434124;15,991105;17,058141;16,404244;16,371721;23,22321;21,126376;21,61139;22,363433;21,853685;-1;-1;-1;-1;205,673084;11,660812;12,839313;11,722077;12,809555;12,649282; 
11,820848;11,482842;16,959705;12,17703;13,141992;18,311504;17,973903;16,467344;17,235503;18,865984;13,941748;16,043248;12,916212;13,43049;13,342245;16,400287;16,214927;16,441901;15,371941;15,76498;21,967841;25,796306;22,075354;21,847017;26,902649;-1;-1;-1;-1;202,404889;12,591941;11,698798;13,209659;12,119166;11,163736; 
17,22021;11,723495;13,366018;11,501146;15,957283;17,155053;18,493183;19,327784;17,009813;17,182495;15,346336;13,408312;13,520465;13,619354;13,135582;16,090768;16,154341;15,6242;17,614034;18,210425;27,043952;23,663717;26,955161;27,119364;22,928715;-1;-1;-1;-1;199,353962;11,127526;12,554156;11,000577;11,637837;12,778555; 
12,511929;11,614786;12,626077;12,583995;13,08223;18,52817;17,913375;18,631869;19,089403;18,829135;13,536216;13,555905;14,84947;14,305002;14,038925;17,143399;17,483381;17,55377;21,679719;22,870585;22,238709;22,406632;22,308062;21,729507;23,892845;-1;-1;-1;-1;198,018446;12,882603;12,124625;12,798314;12,820127;13,096365; 
12,429752;18,69433;11,369808;17,502642;11,59229;18,347685;24,900434;18,551895;17,899291;18,070972;13,900085;14,037321;13,961656;13,978018;13,751816;22,720197;22,806233;22,856762;16,795992;16,080968;23,23287;22,595433;24,338813;24,207819;20,183448;-1;-1;-1;-1;189,599742;13,271472;12,822905;12,730409;11,620524;16,607804; 
11,505195;12,925082;13,186031;11,75729;12,581015;17,644682;18,750571;25,69457;23,051759;17,44746;17,243849;14,374254;12,939911;14,083444;13,144963;16,840312;16,290361;16,296272;17,96178;17,985601;20,126268;19,760791;19,986523;19,529183;20,509863;-1;-1;-1;-1;192,285309;16,200638;12,398529;12,652214;12,580823;12,842058; 
13,630905;12,158757;12,338316;12,369671;12,330804;23,622278;21,029486;18,5213;18,257969;24,227993;13,330945;13,221276;14,53085;12,628526;12,918494;18,13659;17,52363;17,746109;15,530344;16,007829;20,224779;20,462136;20,335586;20,488073;24,449504;-1;-1;-1;-1;197,211032;13,445468;16,140441;16,320972;12,600091;14,479289; 
12,464291;12,411665;13,864726;12,36323;13,816825;19,323408;19,869;21,885873;20,962734;18,670732;15,993784;13,95458;18,469105;18,739967;18,368725;17,645111;17,15552;17,425057;18,215104;18,854534;24,33823;26,161447;25,598863;25,651189;23,568365;-1;-1;-1;-1;186,047471;15,770838;14,294464;14,310123;17,735649;14,997979; 
14,596899;13,905974;17,764058;13,849525;18,115549;22,267702;19,400954;19,347977;22,274393;20,722838;15,312801;17,956319;15,384801;14,342256;14,903777;17,671116;18,888001;18,318388;24,093794;22,172211;22,939323;22,716176;23,096882;23,809634;19,786372;-1;-1;-1;-1;196,717799;14,851261;13,500177;14,923668;14,970325;14,942306; 
17,225579;11,287823;13,397909;12,15999;13,480304;18,488743;19,531827;18,622258;21,279642;20,260031;12,255546;14,219955;15,206061;15,425228;14,418982;23,898146;24,042053;23,22303;19,745276;20,769449;20,016707;19,997145;20,398675;19,827011;25,091389;-1;-1;-1;-1;198,760521;14,680435;13,627961;13,293728;14,225631;13,94332; 
13,384004;14,552035;13,111216;18,259355;12,753743;19,113607;24,050127;24,678005;19,859849;18,795163;13,168021;15,488858;13,629767;15,341684;15,973601;20,061746;20,768599;20,090111;19,778414;18,672526;25,856854;26,105617;25,309729;25,349247;22,024075;-1;-1;-1;-1;202,259952;14,541235;14,957983;13,589895;15,058953;13,130764; 
12,775638;17,369776;13,122077;13,49372;12,302659;23,646063;19,922637;19,948824;23,385605;20,660747;13,099944;14,703903;13,243927;12,215556;11,837168;19,141058;17,553993;18,145018;17,256191;17,447798;21,657118;20,244206;21,052045;21,527192;20,062894;-1;-1;-1;-1;196,0197;12,427911;13,251149;14,679968;13,636818;12,555001; 
11,960837;13,071488;12,538186;13,582419;12,269402;20,231011;18,863587;18,856081;19,645531;22,941171;14,278057;11,939468;11,348925;12,296849;12,811878;17,314955;17,059093;17,664045;16,442664;17,614479;20,105488;23,258164;22,526139;20,207914;22,900066;-1;-1;-1;-1;193,48327;11,585546;13,07467;12,658975;14,372092;12,13264; 
12,360783;13,849316;13,22856;12,560157;12,803097;18,688492;22,767773;19,200656;18,550559;19,716817;16,316774;12,919716;13,840927;12,106979;12,553115;16,69268;22,221255;16,392292;22,078762;21,647104;22,897773;19,752586;20,383695;22,713464;20,005632;-1;-1;-1;-1;189,921984;13,149182;12,443785;12,4102;12,568795;16,067993; 
13,013643;12,359974;15,543684;12,613934;12,838734;18,606021;18,033039;22,117068;18,232832;19,175292;12,665718;13,34995;17,042737;13,227317;14,09832;22,140424;16,137182;22,065547;15,888517;15,660299;20,465478;21,185524;21,540803;20,93485;24,082672;-1;-1;-1;-1;196,758661;15,923236;13,125327;12,812824;12,413778;12,561531; 
15,649999;12,417505;11,819222;12,741278;14,886383;23,252014;21,621948;17,713634;22,762765;22,575212;13,216148;13,322273;13,106203;16,845585;16,204654;15,807701;15,711362;15,836944;15,682503;15,570129;23,62094;24,058495;23,963807;23,872696;22,457835;-1;-1;-1;-1;203,882636;11,395783;16,657838;15,345329;13,383473;12,135609; 
11,203867;12,920395;12,814766;13,060266;12,711145;17,518785;17,233784;21,065968;18,020468;17,927913;14,140232;16,587952;13,668773;13,272462;13,625259;15,620286;16,285338;15,656525;17,17399;17,570861;22,969366;21,92328;22,074066;22,313862;21,73811;-1;-1;-1;-1;208,092281;11,899978;11,629527;11,905133;15,521544;13,001061; 
12,511051;15,783499;13,747656;14,983011;12,724078;20,959499;18,38401;17,069759;20,766019;21,153845;13,239239;13,343989;12,763807;12,598133;12,803769;17,50171;17,592542;17,446736;17,381104;17,175242;21,23351;22,03734;20,813809;21,170906;24,809303;-1;-1;-1;-1;197,953206;13,567115;12,010779;12,287513;11,585656;13,643572; 
13,745976;11,905229;12,777544;13,201148;13,952926;17,051281;16,703065;18,568572;17,316412;17,656748;11,960278;12,761833;13,87745;13,202176;13,774234;17,160402;22,450555;17,328648;22,380326;22,02549;24,86996;24,262152;24,968851;25,431095;21,252217;-1;-1;-1;-1;199,574199;14,225046;12,948182;13,009535;12,220087;13,197625; 
13,123602;12,873217;13,049724;11,914319;13,136325;18,398976;17,024848;16,342471;17,879013;17,783043;12,411866;13,732096;13,53459;13,739256;14,086696;22,301018;16,89434;22,097024;16,216515;16,498383;21,221607;20,35849;20,987067;21,022696;20,831548;-1;-1;-1;-1;189,442854;12,768906;12,616414;13,77742;13,399791;13,2633; 
12,804644;13,600371;14,011999;14,285373;11,656436;16,414883;17,548358;17,228464;16,591894;17,164148;16,744932;13,8885;11,000816;13,844949;12,182455;16,370557;15,915031;16,530831;16,951534;20,956289;20,323555;21,238627;21,138686;21,344637;23,426541;-1;-1;-1;-1;193,536879;12,513895;13,015058;12,806273;12,789426;13,523469; 
12,885037;13,211976;16,583983;13,264074;16,31156;17,104387;23,127564;17,695868;17,096001;16,281754;15,072975;12,367873;14,16593;11,186817;11,801898;17,766513;18,622983;18,538616;19,542964;19,399745;23,505427;23,496604;23,394326;23,436824;21,671489;-1;-1;-1;-1;194,371447;13,254068;12,841745;13,144514;12,693599;14,351421; 
16,018405;12,698845;13,7444;12,208882;13,882762;16,811281;19,411811;23,662532;22,736222;17,601944;12,622855;11,957309;17,479815;13,435414;16,59905;18,904828;19,978445;18,865749;19,559875;17,976009;21,430001;21,066602;21,197066;21,307204;21,199302;-1;-1;-1;-1;186,336289;13,773488;13,041944;12,597469;12,696277;15,772142; 
14,196105;14,57848;14,06396;18,135965;14,633201;24,902449;21,028644;21,453003;20,336678;23,874119;13,450152;17,952691;13,59341;18,86368;15,710723;20,148815;24,993498;19,862572;25,835146;25,117453;22,304912;24,904628;22,535174;21,49573;25,440913;-1;-1;-1;-1;204,96885;17,706395;15,842786;18,759983;14,003737;15,823017; 
13,18895;16,904883;12,597655;13,845286;12,93629;20,489181;19,702484;21,105072;19,99253;20,460029;12,764452;14,808525;13,228722;12,916599;13,008422;24,861995;17,555583;24,413692;16,285304;16,309331;24,874189;21,878267;24,346627;24,928113;20,538267;-1;-1;-1;-1;197,662554;13,578161;15,859062;13,832192;17,041572;13,156411; 
12,594194;12,912713;13,739829;12,953674;13,075719;20,998816;19,01719;17,998371;20,094386;18,322128;12,275238;12,590572;12,650619;12,640772;12,534441;16,384535;15,757787;15,691688;15,75516;15,507604;21,065068;20,346453;20,044895;20,401141;21,663505;-1;-1;-1;-1;183,679543;13,426152;13,484309;13,644407;13,667691;13,073193; 
13,201651;13,149596;12,618337;13,15168;13,355865;16,911468;20,346993;19,442801;20,563475;19,669151;12,030031;12,354306;12,612771;12,44674;12,592495;15,720404;15,585124;15,832293;15,359967;15,796558;18,993133;23,940797;23,250853;21,991525;22,20598;-1;-1;-1;-1;196,623374;13,396492;12,869192;13,909038;13,833539;12,727061; 
12,808342;13,405684;17,220567;12,642554;15,841908;19,67079;23,338547;20,068194;19,173905;19,192679;15,904998;12,524297;12,6895;12,533111;12,246803;15,450002;17,086228;15,23684;16,914013;22,331222;24,101192;19,989369;20,364902;20,595709;21,6914;-1;-1;-1;-1;198,183184;12,527472;14,046325;12,750489;13,032064;13,18528; 
16,420411;13,581029;13,139599;13,688093;14,048398;19,008888;18,711176;22,105018;24,544774;20,294068;14,417832;12,912301;11,356805;12,278995;12,741886;17,133101;21,939267;17,292022;21,240207;16,382113;21,168138;21,233221;21,799359;21,652985;22,139771;-1;-1;-1;-1;213,607005;12,712839;12,547923;11,424809;14,106237;13,135499; 
13,730032;12,120571;13,491596;12,660073;13,615657;22,551686;18,987352;18,785368;17,679734;23,059759;14,425766;11,795393;15,808214;12,349727;11,739333;21,520452;17,240697;21,423937;17,223634;19,598684;22,660697;23,326178;22,362867;22,504942;22,009464;-1;-1;-1;-1;214,796629;13,407875;12,51524;13,875976;11,777477;14,364896; 
